No,????,?d?b???,FAX???,???[???A?h???X,?s???{??,?Z??,"??\?????",WEB,????N????,???{??,????,?]?????,???
982,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,481,製造業
983,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,482,製造業
984,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,483,製造業
985,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,484,製造業
986,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,485,製造業
987,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,486,製造業
988,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,487,製造業
989,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,488,製造業
990,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,489,製造業
991,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,490,製造業
992,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,491,製造業
993,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,492,製造業
994,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,493,製造業
995,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,494,製造業
996,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,495,製造業
997,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,496,製造業
998,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,497,製造業
999,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,498,製造業
1000,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,499,製造業
1001,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,1,製造業
1002,,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,2,製造業
1003,Kigyou,,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,3,製造業
1004,Kigyou,909090,,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,4,製造業
1005,Kigyou,909090,808080,,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,5,製造業
1006,Kigyou,909090,808080,ooo@ooo,,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,6,製造業
1007,Kigyou,909090,808080,ooo@ooo,東京都,,テスト　太郎,http//,2020/12/17,1000万,1000万円,7,製造業
1008,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,,http//,2020/12/17,1000万,1000万円,8,製造業
1009,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,,2020/12/17,1000万,1000万円,9,製造業
1010,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,,1000万,1000万円,10,製造業
1011,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,,1000万円,11,製造業
1012,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,,12,製造業
1013,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,,製造業
1014,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,14,
1015,,,,,,,,,,,,,
1016,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,16,製造業
1017,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,17,製造業
1018,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,18,製造業
1019,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,19,製造業
1020,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,20,製造業
1021,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,21,製造業
1022,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,22,製造業
1023,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,23,製造業
1024,Kigyou,909090,808080,ooo@ooo,大阪府,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,24,金属加工
1025,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,25,製造業
1026,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,26,製造業
1027,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,27,製造業
1028,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,28,製造業
1029,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,29,製造業
1030,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,30,製造業
1031,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,31,製造業
1032,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,32,製造業
1033,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,33,製造業
1034,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,34,製造業
1035,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,35,製造業
1036,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,36,製造業
1037,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,37,製造業
1038,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,38,製造業
1039,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,39,製造業
1040,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,40,製造業
1041,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,41,製造業
1042,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,42,製造業
1043,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,43,製造業
1044,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,44,製造業
1045,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,45,製造業
1046,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,46,製造業
1047,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,47,製造業
1048,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,48,製造業
1049,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,49,製造業
1050,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,50,製造業
1051,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,51,製造業
1052,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,52,製造業
1053,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,53,製造業
1054,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,54,製造業
1055,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,55,製造業
1056,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,56,製造業
1057,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,57,製造業
1058,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,58,製造業
1059,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,59,製造業
1060,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,60,製造業
1061,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,61,製造業
1062,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,62,製造業
1063,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,63,製造業
1064,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,64,製造業
1065,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,65,製造業
1066,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,66,製造業
1067,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,67,製造業
1068,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,68,製造業
1069,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,69,製造業
1070,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,70,製造業
1071,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,71,製造業
1072,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,72,製造業
1073,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,73,製造業
1074,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,74,製造業
1075,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,75,製造業
1076,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,76,製造業
1077,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,77,製造業
1078,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,78,製造業
1079,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,79,製造業
1080,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,80,製造業
1081,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,81,製造業
1082,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,82,製造業
1083,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,83,製造業
1084,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,84,製造業
1085,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,85,製造業
1086,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,86,製造業
1087,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,87,製造業
1088,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,88,製造業
1089,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,89,製造業
1090,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,90,製造業
1091,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,91,製造業
1092,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,92,製造業
1093,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,93,製造業
1094,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,94,製造業
1095,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,95,製造業
1096,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,96,製造業
1097,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,97,製造業
1098,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,98,製造業
1099,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,99,製造業
1100,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,100,製造業
1101,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,101,製造業
1102,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,102,製造業
1103,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,103,製造業
1104,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,104,製造業
1105,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,105,製造業
1106,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,106,製造業
1107,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,107,製造業
1108,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,108,製造業
1109,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,109,製造業
1110,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,110,製造業
1111,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,111,製造業
1112,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,112,製造業
1113,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,113,製造業
1114,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,114,製造業
1115,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,115,製造業
1116,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,116,製造業
1117,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,117,製造業
1118,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,118,製造業
1119,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,119,製造業
1120,Kigyou,909090,808080,ooo@ooo,東京都,東京都渋谷区,テスト　太郎,http//,2020/12/17,1000万,1000万円,120,製造業
